data_sessao;tipo_materia;numero_materia;ano_materia;ementa_curta;nome_vereador;voto
2026-02-03;ELEIÇÃO DE COMISSÕES;1;2026;ELEIÇÃO DOS MEMBROS DAS COMISSÕES PERMANENTES DA CAMARA MUNICIPAL DE CAMPO LARGO - 2ª SESSÃO LEGISLATIVA DA 41ª LEGISLATURA (2026);SENSEI CLOVIS;Sim
2026-02-03;ELEIÇÃO DE COMISSÕES;1;2026;ELEIÇÃO DOS MEMBROS DAS COMISSÕES PERMANENTES DA CAMARA MUNICIPAL DE CAMPO LARGO - 2ª SESSÃO LEGISLATIVA DA 41ª LEGISLATURA (2026);TOMAZINA;Sim
2026-02-03;ELEIÇÃO DE COMISSÕES;1;2026;ELEIÇÃO DOS MEMBROS DAS COMISSÕES PERMANENTES DA CAMARA MUNICIPAL DE CAMPO LARGO - 2ª SESSÃO LEGISLATIVA DA 41ª LEGISLATURA (2026);VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;2;2026;ALTERA OS DISPOSITIVOS DA LEI MUNICIPAL Nº 2353, DE 22 DE DEZEMBRO DE 2011, QUE INSTITUIU O NOVO PLANO DE CARGOS E VENCIMENTOS DOS SERVIDORES PÚBLICOS DO MUN...;VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;6;2026;"ALTERA DISPOSITIVOS DA LEI MUNICIPAL Nº 2347 DE 22 DE NOVEMBRO DE 2011, QUE DISPÕE SOBRE O NOVO ESTATUTO DOS SERVIDORES DE CAMPO LARGO, CONFORME ESPECÍFICA....";VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;8;2026;"CONCEDE AUMENTO SALARIAL AOS PROFISSIONAIS DO MAGISTÉRIO DO MUNICÍPIO DE CAMPO LARGO, CONFORME ESPECIFÍCA.  ***COM REGIME DE URGÊNCIA***";VICTOR BINI;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;ALEXANDRE GUIMARÃES;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;POLACO PRETO;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;TOMAZINA;Sim
2026-02-03;PROJETO DE RESOLUÇÃO;1;2026;DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL SUPLEMENTAR NO ORÇAMENTO DA CÂMARA MUNICIPAL DE CAMPO LARGO/PR, PARA O EXERCÍCI FINANCEIRO DE 2026, CONFORME ESP...;VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;ROGERIO DAS TINTAS;Sim
