data_sessao;tipo_materia;numero_materia;ano_materia;ementa_curta;nome_vereador;voto
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;40;2026;ALTERA O ART. 9° DA LEI MUNICIPAL N° 3.624/2023, PARA INCLUIR O PROTOCOLO LEGISLATIVO NO ÂMBITO DO SETOR LEGISLATIVO DO DEPARTAMENTO JURIDICO/LEGISLATIVO DA ...;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;40;2026;ALTERA O ART. 9° DA LEI MUNICIPAL N° 3.624/2023, PARA INCLUIR O PROTOCOLO LEGISLATIVO NO ÂMBITO DO SETOR LEGISLATIVO DO DEPARTAMENTO JURIDICO/LEGISLATIVO DA ...;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;40;2026;ALTERA O ART. 9° DA LEI MUNICIPAL N° 3.624/2023, PARA INCLUIR O PROTOCOLO LEGISLATIVO NO ÂMBITO DO SETOR LEGISLATIVO DO DEPARTAMENTO JURIDICO/LEGISLATIVO DA ...;SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;40;2026;ALTERA O ART. 9° DA LEI MUNICIPAL N° 3.624/2023, PARA INCLUIR O PROTOCOLO LEGISLATIVO NO ÂMBITO DO SETOR LEGISLATIVO DO DEPARTAMENTO JURIDICO/LEGISLATIVO DA ...;TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;40;2026;ALTERA O ART. 9° DA LEI MUNICIPAL N° 3.624/2023, PARA INCLUIR O PROTOCOLO LEGISLATIVO NO ÂMBITO DO SETOR LEGISLATIVO DO DEPARTAMENTO JURIDICO/LEGISLATIVO DA ...;VICTOR BINI;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;ANDRÉ GABARDO;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;ATHOS MARTINEZ;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;GENÉSIO DA VITAL;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;GUSTAVO TORRES;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;JUNIOR ANDREASSA;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;LUIZ SCERVENSKI;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;POLACO PRETO;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;RAFAEL FREITAS;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;ROGERIO DAS TINTAS;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;SENSEI CLOVIS;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;TOMAZINA;Sim
2026-06-08;MOÇÃO;3;2026;SOLICITA MOÇÃO DE APLAUSOS E CONGRATULAÇÕES AO ATLETA CAMPO LARGUENSE GABRIEL IONAM NARUÊN DOS SANTOS.;VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;34;2026;"INSTITUI O DIA MUNICIPAL DOS AVENTUREIROS NO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS. ***COM SUBSTITUTIVO GERAL*** CUJA SÚMULA : ""INSTITUI NO CAL...";VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;GUSTAVO TORRES;Não
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;60;2026;CONCEDE RECOMPOSIÇÃO SALARIAL AO PREFEITO, VICE-PREFEITO E SECRETÁRIOS MUNICIPAIS, CONFORME ESPECIFICA.;VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO EXECUTIVO;34;2026;CRIA O FUNDO MUNICIPAL DO CENTRO DE EVENTOS PREFEITO EMÍDIO PIANARO JUNIOR, VINCULADO À SECRETÁRIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO, E DÁ OU...;VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;22;2026;DECLARAÇÃO DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BATISTA DE AÇÃO SOCIAL - ABASC COM SEDE E FORO NO MUNICÍPIO DE CURITIBA.;VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;ALEXANDRE GUIMARÃES;Não Votou
